Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
19,6,17,92,37,MatMul_21,MatMul,static,AI_CORE,1788656799071734.790	,3.680,0.880000,22,0,NO,"""8,2048;128,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,1024""",FLOAT16,ND,N/A,2.48,98211,0.487,0.196,0.567,0.229,1.117,0.45,1.415,0.571,1.284,0.518,0.036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.777
19,6,17,93,37,InplaceAddRmsNorm_10,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788656799071738.490	,2.060,0.070000,8,0,NO,"""8,1,1024;8,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""8,1,1024;8,1,1;8,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223,17608,0.282,0.231,0.671,0.549,0.314,0.257,0.378,0.309,0.016,0.000
19,6,17,94,37,MatMul_22,MatMul,static,AI_CORE,1788656799071740.570	,5.740,0.000000,24,0,NO,"""8,1024;64,384,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,6144""",FLOAT16,ND,N/A,4.633,200153,1.076,0.232,0.907,0.196,2.427,0.524,2.529,0.546,1.298,0.28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.717
19,6,17,95,37,SwiGlu_5,SwiGlu,static,AI_VECTOR_CORE,1788656799071746.350	,4.520,0.010000,6,0,NO,"""8,1,6144""",FLOAT16,ND,"""8,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,34773,0.567,0.176,1.072,0.333,0.223,0.069,0.148,0.046,0.147,0.000
19,6,17,96,37,MatMul_23,MatMul,static,AI_CORE,1788656799071750.890	,6.020,0.230000,22,0,NO,"""8,3072;192,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,1024""",FLOAT16,ND,N/A,5.087,201445,0.732,0.144,0.18,0.035,1.66,0.326,3.227,0.634,1.327,0.261,0.138,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.460
19,6,17,98,37,InplaceAddRmsNorm_11,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788656799071756.990	,3.020,0.000000,8,0,NO,"""8,1,1024;8,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""8,1,1024;8,1,1;8,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228,32081,0.282,0.127,1.182,0.53,0.277,0.124,0.363,0.163,0.136,0.000
19,6,17,99,37,MatMul_24,MatMul,static,AI_CORE,1788656799071760.030	,3.560,0.000000,23,0,NO,"""8,1024;64,160,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,2560""",FLOAT16,ND,N/A,2.526,104563,0.527,0.209,0.491,0.194,1.134,0.449,1.255,0.497,1.29,0.511,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.990
19,6,17,100,37,SplitV_6,SplitVD,static,AI_VECTOR_CORE,1788656799071763.630	,1.340,0.190000,1,0,NO,"""8,1,2560""",FLOAT16,ND,"""8,1,2048;8,1,256;8,1,256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844,1519,0.008,0.009,0.108,0.128,0.293,0.348,0.309,0.367,0.263,0.000
19,6,17,101,37,ApplyRotaryPosEmb_6,ApplyRotaryPosEmb,static,AI_VECTOR_CORE,1788656799071765.010	,5.960,0.000000,8,0,NO,"""8,1,16,128;8,1,2,128;8,1,1,128;8,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW,"""8,1,16,128;8,1,2,128""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.737,39417,0.156,0.057,1.198,0.438,0.147,0.054,0.142,0.052,0.128,0.000
19,6,17,102,37,Scatter_12,Scatter,static,AI_VECTOR_CORE,1788656799071770.990	,3.400,0.040000,16,0,NO,"""8,2,4096,128;8;8,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""8,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781,51290,0.008,0.004,0.131,0.073,0.126,0.07,0.354,0.199,0.174,0.000
19,6,17,104,37,Scatter_13,Scatter,static,AI_VECTOR_CORE,1788656799071774.470	,3.640,0.100000,16,0,NO,"""8,2,4096,128;8;8,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""8,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.883,54244,0.008,0.004,0.139,0.074,0.111,0.059,0.579,0.307,0.191,0.000
19,6,17,106,37,IncreFlashAttention_6,IncreFlashAttention,static,MIX_AIC,1788656799071779.510	,31.540,1.360000,24,48,NO,"""8,16,1,128;8,2,4096,128;8,2,4096,128;8,1,1,4096""",FLOAT16;FLOAT16;FLOAT16;BOOL,NCHW;NCHW;NCHW;NCHW,"""8,16,1,128""",FLOAT16,NCHW,0,31.016,1339888,2.943,0.095,23.257,0.75,7.467,0.241,12.114,0.391,6.693,0.216,0.001,30.75,2656806,2.331,0.076,4.642,0.151,1.264,0.041,1.387,0.045,0.005,98.338
19,6,17,107,37,MatMul_25,MatMul,static,AI_CORE,1788656799071811.730	,3.820,0.710000,22,0,NO,"""8,2048;128,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,1024""",FLOAT16,ND,N/A,2.43,96227,0.487,0.2,0.448,0.184,1.098,0.452,1.462,0.602,1.258,0.518,0.042,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.311
19,6,17,108,37,InplaceAddRmsNorm_12,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788656799071815.590	,1.780,0.000000,8,0,NO,"""8,1,1024;8,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""8,1,1024;8,1,1;8,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049,15103,0.282,0.269,0.52,0.496,0.325,0.31,0.367,0.35,0.017,0.000
19,6,17,109,37,MatMul_26,MatMul,static,AI_CORE,1788656799071817.390	,5.460,0.220000,24,0,NO,"""8,1024;64,384,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,6144""",FLOAT16,ND,N/A,4.19,181024,1.076,0.257,0.522,0.125,2.427,0.579,2.586,0.617,1.253,0.299,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.747
19,6,17,110,37,SwiGlu_6,SwiGlu,static,AI_VECTOR_CORE,1788656799071822.870	,3.220,0.000000,6,0,NO,"""8,1,6144""",FLOAT16,ND,"""8,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,25808,0.567,0.237,1.111,0.465,0.204,0.085,0.155,0.065,0.147,0.000
19,6,17,111,37,MatMul_27,MatMul,static,AI_CORE,1788656799071826.110	,6.220,0.030000,22,0,NO,"""8,3072;192,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,1024""",FLOAT16,ND,N/A,4.542,179848,0.73,0.161,0.184,0.041,1.653,0.364,2.588,0.57,1.317,0.29,0.137,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.932
19,6,17,113,37,InplaceAddRmsNorm_13,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788656799071832.390	,2.700,0.280000,8,0,NO,"""8,1,1024;8,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""8,1,1024;8,1,1;8,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,25494,0.282,0.159,0.47,0.266,0.439,0.248,0.393,0.222,0.14,0.000
19,6,17,114,37,MatMul_28,MatMul,static,AI_CORE,1788656799071835.110	,4.940,0.000000,23,0,NO,"""8,1024;64,160,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,2560""",FLOAT16,ND,N/A,3.45,142827,0.527,0.153,1.03,0.298,1.137,0.33,1.604,0.465,1.345,0.39,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.927
19,6,17,115,37,SplitV_7,SplitVD,static,AI_VECTOR_CORE,1788656799071840.070	,1.340,0.060000,1,0,NO,"""8,1,2560""",FLOAT16,ND,"""8,1,2048;8,1,256;8,1,256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854,1537,0.008,0.009,0.117,0.137,0.289,0.338,0.319,0.374,0.263,0.000
19,6,17,116,37,ApplyRotaryPosEmb_7,ApplyRotaryPosEmb,static,AI_VECTOR_CORE,1788656799071841.430	,3.780,0.160000,8,0,NO,"""8,1,16,128;8,1,2,128;8,1,1,128;8,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW,"""8,1,16,128;8,1,2,128""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441,63947,0.16,0.036,1.495,0.337,0.14,0.032,0.144,0.032,0.125,0.000
19,6,17,117,37,Scatter_14,Scatter,static,AI_VECTOR_CORE,1788656799071845.230	,2.780,0.000000,16,0,NO,"""8,2,4096,128;8;8,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""8,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223,35231,0.008,0.006,0.147,0.12,0.113,0.093,0.146,0.119,0.18,0.000
19,6,17,119,37,Scatter_15,Scatter,static,AI_VECTOR_CORE,1788656799071848.070	,2.840,0.000000,16,0,NO,"""8,2,4096,128;8;8,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""8,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.069,59596,0.008,0.004,0.814,0.393,0.108,0.052,0.105,0.051,0.185,0.000
19,6,17,121,37,IncreFlashAttention_7,IncreFlashAttention,static,MIX_AIC,1788656799071852.630	,34.540,1.910000,24,48,NO,"""8,16,1,128;8,2,4096,128;8,2,4096,128;8,1,1,4096""",FLOAT16;FLOAT16;FLOAT16;BOOL,NCHW;NCHW;NCHW;NCHW,"""8,16,1,128""",FLOAT16,NCHW,0,30.791,1330155,2.943,0.096,22.845,0.742,7.456,0.242,11.384,0.37,6.547,0.213,0.002,30.557,2640132,2.334,0.076,7.612,0.249,1.461,0.048,1.35,0.044,0.005,89.145
19,6,17,122,37,MatMul_29,MatMul,static,AI_CORE,1788656799071888.110	,4.480,0.710000,22,0,NO,"""8,2048;128,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,1024""",FLOAT16,ND,N/A,3.307,130942,0.488,0.148,0.908,0.275,1.096,0.331,1.895,0.573,1.298,0.392,0.04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.658
19,6,17,123,37,InplaceAddRmsNorm_14,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788656799071892.610	,2.080,0.020000,8,0,NO,"""8,1,1024;8,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""8,1,1024;8,1,1;8,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231,17733,0.282,0.229,0.701,0.569,0.309,0.251,0.359,0.291,0.015,0.000
19,6,17,124,37,MatMul_30,MatMul,static,AI_CORE,1788656799071894.710	,5.440,0.170000,24,0,NO,"""8,1024;64,384,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,6144""",FLOAT16,ND,N/A,4.03,174089,1.076,0.267,0.497,0.123,2.43,0.603,2.475,0.614,1.272,0.316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.078
19,6,17,125,37,SwiGlu_7,SwiGlu,static,AI_VECTOR_CORE,1788656799071900.170	,3.220,0.060000,6,0,NO,"""8,1,6144""",FLOAT16,ND,"""8,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371,25607,0.567,0.239,1.112,0.469,0.207,0.087,0.16,0.068,0.148,0.000
19,6,17,126,37,MatMul_31,MatMul,static,AI_CORE,1788656799071903.410	,6.340,0.030000,22,0,NO,"""8,3072;192,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,1024""",FLOAT16,ND,N/A,5.073,200886,0.732,0.144,0.185,0.037,1.649,0.325,3.185,0.628,1.372,0.271,0.139,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346
19,6,17,128,37,InplaceAddRmsNorm_15,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788656799071909.810	,2.560,0.000000,8,0,NO,"""8,1,1024;8,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""8,1,1024;8,1,1;8,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28800,0.282,0.141,0.503,0.252,0.899,0.45,0.469,0.234,0.141,0.000
19,6,17,129,37,MatMul_32,MatMul,static,AI_CORE,1788656799071912.390	,3.840,0.190000,23,0,NO,"""8,1024;64,160,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""8,2560""",FLOAT16,ND,N/A,2.491,103122,0.527,0.212,0.412,0.165,1.134,0.455,1.265,0.508,1.341,0.538,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.164
19,6,17,130,37,SplitV_8,SplitVD,static,AI_VECTOR_CORE,1788656799071916.250	,1.420,0.000000,1,0,NO,"""8,1,2560""",FLOAT16,ND,"""8,1,2048;8,1,256;8,1,256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,1625,0.008,0.009,0.143,0.159,0.299,0.332,0.325,0.36,0.263,0.000
19,6,17,131,37,ApplyRotaryPosEmb_8,ApplyRotaryPosEmb,static,AI_VECTOR_CORE,1788656799071917.690	,4.900,0.080000,8,0,NO,"""8,1,16,128;8,1,2,128;8,1,1,128;8,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW,"""8,1,16,128;8,1,2,128""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,46077,0.154,0.048,1.376,0.43,0.598,0.187,0.143,0.045,0.13,0.000
19,6,17,132,37,Scatter_16,Scatter,static,AI_VECTOR_CORE,1788656799071922.610	,2.720,0.000000,16,0,NO,"""8,2,4096,128;8;8,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""8,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174,33807,0.008,0.007,0.131,0.112,0.104,0.089,0.103,0.088,0.165,0.000
19,6,17,134,37,Scatter_17,Scatter,static,AI_VECTOR_CORE,1788656799071925.390	,3.460,0.280000,16,0,NO,"""8,2,4096,128;8;8,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""8,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.321,38039,0.008,0.006,0.142,0.107,0.114,0.086,0.111,0.084,0.218,0.000
