Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
6,4294967295,43821,3,trans_TransData_1,TransData,dynamic,AI_VECTOR_CORE,1788647874161572.515	,30.360,0,46,0,NO,"""3840,3,14,14""",FLOAT16,NCHW,"""3840,1,14,14,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.11,2244669,4.875,0.18,10.163,0.375,9.429,0.348,6.474,0.239,0.014,0.000
6,4294967295,43822,3,trans_TransData_2_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1788647874161617.435	,11.200,14.640000,48,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.538,737660,0.313,0.037,0.233,0.027,0.766,0.09,3.551,0.416,0.352,0.000
6,4294967295,43823,3,trans_TransData_2,TransData,dynamic,AI_VECTOR_CORE,1788647874161633.175	,31.820,4.550000,48,0,NO,"""1152,3,14,14""",FLOAT16,NCHW,"""196,72,16,16""",FLOAT16,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.977,2071647,3.347,0.14,3.547,0.148,10.042,0.419,5.174,0.216,0.047,0.000
6,4294967295,43824,3,Conv2D2,Conv2D,dynamic,AI_CORE,1788647874161665.015	,8225.660,0.000000,24,0,YES,"""3840,1,14,14,16;196,72,16,16;1152""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;NCHW,"""3840,72,1,1,16""",FLOAT16,NC1HWC0,N/A,7663.254,331052553,2506.907,0.327,3359.734,0.438,2791.003,0.364,7351.02,0.959,1344.541,0.175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.163
6,4294967295,43825,3,aclnnUpsampleBilinear2d_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1788647874169890.695	,25.540,0.090000,48,0,NO,"""27,27,1152;3""",FLOAT16;INT64,NCHW;ND,"""1152,27,27""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.324,1410408,0.401,0.025,5.038,0.309,4.942,0.303,3.103,0.19,0.054,0.000
6,4294967295,43826,3,aclnnUpsampleBilinear2d_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788647874169916.255	,1.640,0.000000,1,0,NO,"""2""",INT64,ND,"""2""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078,1940,0.064,0.059,0.382,0.355,0.092,0.085,0.094,0.087,0.159,0.000
6,4294967295,43827,3,aclnnUpsampleBilinear2d_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1788647874169917.915	,12.900,0.110000,36,0,NO,"""1,1152,27,27""",FLOAT16,NCHW,"""1,72,27,27,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,655798,0.15,0.015,0.987,0.098,2.703,0.267,1.016,0.1,0.137,0.000
6,4294967295,43828,3,aclnnUpsampleBilinear2d_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1788647874169930.835	,14.840,0.000000,36,0,NO,"""1,1152,48,80""",FLOAT16,NCHW,"""1,72,48,80,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.046,780608,0.619,0.051,1.511,0.125,5.679,0.471,3.38,0.281,0.078,0.000
6,4294967295,43829,3,aclnnUpsampleBilinear2d_ResizeBilinearV2AICORE_ResizeBilinearV2,ResizeBilinearV2,dynamic,AI_VECTOR_CORE,1788647874169945.695	,114.960,0.160000,45,0,NO,"""1,72,27,27,16;2""",FLOAT16;INT32,NC1HWC0;ND,"""1,72,48,80,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.033,8669685,89.474,0.836,13.446,0.126,15.886,0.148,10.758,0.101,0.012,0.000
6,4294967295,43830,3,aclnnUpsampleBilinear2d_TransData_TransData,TransData,dynamic,AI_VECTOR_CORE,1788647874170060.675	,14.940,0.040000,36,0,NO,"""1,72,48,80,16""",FLOAT16,NC1HWC0,"""1,1152,48,80""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.048,780723,2.863,0.238,3.165,0.263,2.905,0.241,2.823,0.234,0.057,0.000
