Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::reshape,"2,1;
",,4.14,10.49,0,0,0,0
aten::view,"2,1;
",,6.35,6.35,0,0,0,0
Event::record,,,104.75,118.78,0,0.02,0,0
record_event,,,14.03,14.03,0.02,0.02,0,0
aten::view,"2;
",,6.89,6.89,0,0,0,0
aten::full_like,"2,1;
;
;
;
;
;
",,4.63,46.32,0,1.98,0,0
aten::empty_like,"2,1;
;
;
;
;
",,6.78,17.84,0,0,0,0
empty_tensor,,,11.06,11.06,0,0,0,0
aten::fill_,"2,1;
",,14.43,23.85,0,1.98,0,0
aclnnInplaceFillScalar,,,9.42,9.42,1.98,1.98,0,0
aten::where,"2,1;
2,1;
2,1",,12.95,25.59,0,2.82,0,0
empty_tensor,,,6.76,6.76,0,0,0,0
aclnnSWhere,,,5.88,5.88,2.82,2.82,0,0
aten::add,"2;
;
",,13.82,28.19,0,3.1,0,0
empty_tensor,,,4.78,4.78,0,0,0,0
aten::item,,,1.97,4.3,0,0,0,0
aten::_local_scalar_dense,,,2.33,2.33,0,0,0,0
aclnnAdds,,,5.29,5.29,3.1,3.1,0,0
aten::zeros_like,"2;
;
;
;
;
",,4.69,26.33,0,1.82,0,0
aten::empty_like,"2;
;
;
;
;
",,4.78,9.87,0,0,0,0
empty_tensor,,,5.09,5.09,0,0,0,0
