role,capture_metric,source_kind,source_path,record_type,record_index,core_id,subcore_id,subcore_type,category,metric,unit,raw_value,numeric_value,is_missing,context_json
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,4,,cube,subblock_detail_origin,Cube FP,3,31369.0,31369.0,false,"{""block_id"": ""4"", ""block_type"": ""cube"", ""name"": ""Cube FP"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,4,,cube,subblock_detail,Cube INT,3,0.0,0.0,false,"{""block_id"": ""4"", ""block_type"": ""cube"", ""name"": ""Cube INT"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,4,,cube,subblock_detail_origin,Cube INT,3,0.0,0.0,false,"{""block_id"": ""4"", ""block_type"": ""cube"", ""name"": ""Cube INT"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,4,,cube,subblock_detail,Cube Wait,3,85.89789581298828,85.89789581298828,false,"{""block_id"": ""4"", ""block_type"": ""cube"", ""name"": ""Cube Wait"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,4,,cube,subblock_detail_origin,Cube Wait,3,43509.0,43509.0,false,"{""block_id"": ""4"", ""block_type"": ""cube"", ""name"": ""Cube Wait"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,5,,cube,subblock_detail,Cube All Active,3,61.832393646240234,61.832393646240234,false,"{""block_id"": ""5"", ""block_type"": ""cube"", ""name"": ""Cube All Active"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,5,,cube,subblock_detail_origin,Cube All Active,3,31571.0,31571.0,false,"{""block_id"": ""5"", ""block_type"": ""cube"", ""name"": ""Cube All Active"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,5,,cube,subblock_detail,Cube FP,3,61.832393646240234,61.832393646240234,false,"{""block_id"": ""5"", ""block_type"": ""cube"", ""name"": ""Cube FP"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,5,,cube,subblock_detail_origin,Cube FP,3,31571.0,31571.0,false,"{""block_id"": ""5"", ""block_type"": ""cube"", ""name"": ""Cube FP"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,5,,cube,subblock_detail,Cube INT,3,0.0,0.0,false,"{""block_id"": ""5"", ""block_type"": ""cube"", ""name"": ""Cube INT"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,5,,cube,subblock_detail_origin,Cube INT,3,0.0,0.0,false,"{""block_id"": ""5"", ""block_type"": ""cube"", ""name"": ""Cube INT"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,5,,cube,subblock_detail,Cube Wait,3,84.83323669433594,84.83323669433594,false,"{""block_id"": ""5"", ""block_type"": ""cube"", ""name"": ""Cube Wait"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,5,,cube,subblock_detail_origin,Cube Wait,3,43315.0,43315.0,false,"{""block_id"": ""5"", ""block_type"": ""cube"", ""name"": ""Cube Wait"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,6,,cube,subblock_detail,Cube All Active,3,62.11829376220703,62.11829376220703,false,"{""block_id"": ""6"", ""block_type"": ""cube"", ""name"": ""Cube All Active"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,6,,cube,subblock_detail_origin,Cube All Active,3,31571.0,31571.0,false,"{""block_id"": ""6"", ""block_type"": ""cube"", ""name"": ""Cube All Active"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,6,,cube,subblock_detail,Cube FP,3,62.11829376220703,62.11829376220703,false,"{""block_id"": ""6"", ""block_type"": ""cube"", ""name"": ""Cube FP"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,6,,cube,subblock_detail_origin,Cube FP,3,31571.0,31571.0,false,"{""block_id"": ""6"", ""block_type"": ""cube"", ""name"": ""Cube FP"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,6,,cube,subblock_detail,Cube INT,3,0.0,0.0,false,"{""block_id"": ""6"", ""block_type"": ""cube"", ""name"": ""Cube INT"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,6,,cube,subblock_detail_origin,Cube INT,3,0.0,0.0,false,"{""block_id"": ""6"", ""block_type"": ""cube"", ""name"": ""Cube INT"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,6,,cube,subblock_detail,Cube Wait,3,83.02180480957031,83.02180480957031,false,"{""block_id"": ""6"", ""block_type"": ""cube"", ""name"": ""Cube Wait"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,6,,cube,subblock_detail_origin,Cube Wait,3,42195.0,42195.0,false,"{""block_id"": ""6"", ""block_type"": ""cube"", ""name"": ""Cube Wait"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,7,,cube,subblock_detail,Cube All Active,3,63.17876434326172,63.17876434326172,false,"{""block_id"": ""7"", ""block_type"": ""cube"", ""name"": ""Cube All Active"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,7,,cube,subblock_detail_origin,Cube All Active,3,31228.0,31228.0,false,"{""block_id"": ""7"", ""block_type"": ""cube"", ""name"": ""Cube All Active"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,7,,cube,subblock_detail,Cube FP,3,63.17876434326172,63.17876434326172,false,"{""block_id"": ""7"", ""block_type"": ""cube"", ""name"": ""Cube FP"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,7,,cube,subblock_detail_origin,Cube FP,3,31228.0,31228.0,false,"{""block_id"": ""7"", ""block_type"": ""cube"", ""name"": ""Cube FP"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,7,,cube,subblock_detail,Cube INT,3,0.0,0.0,false,"{""block_id"": ""7"", ""block_type"": ""cube"", ""name"": ""Cube INT"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,7,,cube,subblock_detail_origin,Cube INT,3,0.0,0.0,false,"{""block_id"": ""7"", ""block_type"": ""cube"", ""name"": ""Cube INT"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,7,,cube,subblock_detail,Cube Wait,3,81.81394958496094,81.81394958496094,false,"{""block_id"": ""7"", ""block_type"": ""cube"", ""name"": ""Cube Wait"", ""unit"": 3}"
square,MemoryDetail,visualize_json,square/OPPROF_20260730111258_VPUZMLPNTDBJLMEH/visualize_data.bin,0x06,1,7,,cube,subblock_detail_origin,Cube Wait,3,40439.0,40439.0,false,"{""block_id"": ""7"", ""block_type"": ""cube"", ""name"": ""Cube Wait"", ""unit"": 3}"
