Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
6,4294967295,20922,3,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1788648939100242.160	,82.260,0,24,0,NO,"""3840,588;1152,588;1152""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""3840,1152""",FLOAT16,ND,N/A,78.449,3388990,15.588,0.199,18.776,0.239,13.12,0.167,67.668,0.863,5.078,0.065,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.367
6,4294967295,20923,3,aclnnUpsampleBilinear2d_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1788648939100555.660	,27.260,231.240000,48,0,NO,"""27,27,1152;3""",FLOAT16;INT64,NCHW;ND,"""1152,27,27""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.937,1204150,0.401,0.029,5.01,0.359,4.09,0.293,2.111,0.151,0.056,0.000
6,4294967295,20924,3,aclnnUpsampleBilinear2d_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788648939100582.940	,1.600,0.000000,1,0,NO,"""2""",INT64,ND,"""2""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,1877,0.064,0.061,0.391,0.375,0.096,0.092,0.112,0.108,0.164,0.000
6,4294967295,20925,3,aclnnUpsampleBilinear2d_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1788648939100584.560	,15.140,0.000000,36,0,NO,"""1,1152,27,27""",FLOAT16,NCHW,"""1,72,27,27,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.239,857895,0.15,0.011,1.009,0.076,3.298,0.249,1.033,0.078,0.138,0.000
6,4294967295,20926,3,aclnnUpsampleBilinear2d_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1788648939100599.720	,13.640,0.110000,36,0,NO,"""1,1152,48,80""",FLOAT16,NCHW,"""1,72,48,80,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.834,702070,0.619,0.057,1.491,0.138,5.013,0.463,2.935,0.271,0.076,0.000
6,4294967295,20927,3,aclnnUpsampleBilinear2d_ResizeBilinearV2AICORE_ResizeBilinearV2,ResizeBilinearV2,dynamic,AI_VECTOR_CORE,1788648939100613.380	,116.000,0.110000,45,0,NO,"""1,72,27,27,16;2""",FLOAT16;INT32,NC1HWC0;ND,"""1,72,48,80,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.724,8725662,89.464,0.83,13.448,0.125,15.891,0.148,10.721,0.1,0.012,0.000
6,4294967295,20928,3,aclnnUpsampleBilinear2d_TransData_TransData,TransData,dynamic,AI_VECTOR_CORE,1788648939100729.400	,12.860,0.000000,36,0,NO,"""1,72,48,80,16""",FLOAT16,NC1HWC0,"""1,1152,48,80""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.312,668212,2.864,0.278,1.478,0.143,2.587,0.251,2.48,0.241,0.055,0.000
6,4294967295,20929,3,aclnnRepeat_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1788648939100742.280	,27.560,0.000000,48,0,NO,"""1152,3840;2""",FLOAT16;INT64,ND;ND,"""3840,1152""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.157,1655150,0.958,0.05,2.658,0.139,11.047,0.577,3.373,0.176,0.037,0.000
6,4294967295,20930,3,aclnnRepeat_TileAiCore_Tile,Tile,dynamic,AI_VECTOR_CORE,1788648939100769.860	,10.440,0.000000,48,0,NO,"""3840,1152;2""",FLOAT16;INT64,ND;ND,"""3840,1152""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.988,776524,0.008,0.001,0.312,0.035,4.402,0.49,2.133,0.237,0.099,0.000
6,4294967295,20931,3,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1788648939100780.320	,13.540,0.060000,48,0,NO,"""3840,1152;3840,1152""",FLOAT16;FLOAT16,ND;ND,"""3840,1152""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.161,1050697,0.701,0.058,0.415,0.034,7.986,0.657,3.097,0.255,0.049,0.000
