Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
6,4294967295,20942,3,trans_TransData_1,TransData,dynamic,AI_VECTOR_CORE,1788647892401820.430	,28.200,0,46,0,NO,"""3840,3,14,14""",FLOAT16,NCHW,"""3840,1,14,14,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.489,2110524,4.875,0.191,7.678,0.301,9.242,0.363,6.216,0.244,0.014,0.000
6,4294967295,20943,3,trans_TransData_2_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1788647892401878.810	,10.900,30.050000,48,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.295,716721,0.313,0.038,0.236,0.028,0.751,0.091,3.408,0.411,0.359,0.000
6,4294967295,20944,3,trans_TransData_2,TransData,dynamic,AI_VECTOR_CORE,1788647892401892.750	,37.480,3.100000,48,0,NO,"""1152,3,14,14""",FLOAT16,NCHW,"""196,72,16,16""",FLOAT16,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.961,2588599,3.347,0.112,6.516,0.217,12.848,0.429,5.115,0.171,0.048,0.000
6,4294967295,20945,3,Conv2D2,Conv2D,dynamic,AI_CORE,1788647892401930.270	,8214.400,0.020000,24,0,YES,"""3840,1,14,14,16;196,72,16,16;1152""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;NCHW,"""3840,72,1,1,16""",FLOAT16,NC1HWC0,N/A,7657.636,330809889,2508.803,0.328,3358.946,0.439,2791.006,0.364,7348.623,0.96,1342.805,0.175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.222
6,4294967295,20946,3,aclnnUpsampleBilinear2d_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1788647892410144.690	,28.580,0.100000,48,0,NO,"""27,27,1152;3""",FLOAT16;INT64,NCHW;ND,"""1152,27,27""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.358,1413307,0.401,0.025,4.695,0.287,2.927,0.179,2.147,0.131,0.055,0.000
6,4294967295,20947,3,aclnnUpsampleBilinear2d_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788647892410173.290	,1.600,0.000000,1,0,NO,"""2""",INT64,ND,"""2""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058,1905,0.064,0.06,0.379,0.359,0.098,0.093,0.112,0.106,0.159,0.000
6,4294967295,20948,3,aclnnUpsampleBilinear2d_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1788647892410174.930	,13.400,0.150000,36,0,NO,"""1,1152,27,27""",FLOAT16,NCHW,"""1,72,27,27,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.288,731476,0.15,0.013,1.0,0.089,2.689,0.238,0.876,0.078,0.139,0.000
6,4294967295,20949,3,aclnnUpsampleBilinear2d_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1788647892410188.350	,15.060,0.000000,36,0,NO,"""1,1152,48,80""",FLOAT16,NCHW,"""1,72,48,80,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,790560,0.62,0.051,1.468,0.12,5.486,0.45,3.283,0.269,0.079,0.000
6,4294967295,20950,3,aclnnUpsampleBilinear2d_ResizeBilinearV2AICORE_ResizeBilinearV2,ResizeBilinearV2,dynamic,AI_VECTOR_CORE,1788647892410203.430	,115.020,0.190000,45,0,NO,"""1,72,27,27,16;2""",FLOAT16;INT32,NC1HWC0;ND,"""1,72,48,80,16""",FLOAT16,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.112,8676110,89.473,0.835,13.427,0.125,15.878,0.148,10.767,0.101,0.013,0.000
6,4294967295,20951,3,aclnnUpsampleBilinear2d_TransData_TransData,TransData,dynamic,AI_VECTOR_CORE,1788647892410318.470	,13.500,0.000000,36,0,NO,"""1,72,48,80,16""",FLOAT16,NC1HWC0,"""1,1152,48,80""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.528,682196,2.864,0.272,1.46,0.139,2.614,0.248,2.596,0.247,0.057,0.000
