Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
14,6,17,129,37,MatMul_36,MatMul,static,AI_CORE,1788639025726010.785	,3.480,1.040000,22,0,NO,"""2,2048;128,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,1024""",FLOAT16,ND,N/A,2.35,93072,0.487,0.207,0.59,0.251,1.083,0.461,1.306,0.555,1.249,0.531,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.909
14,6,17,130,37,InplaceAddRmsNorm_14,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788639025726014.285	,1.600,0.020000,2,0,NO,"""2,1,1024;2,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2,1,1024;2,1,1;2,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,3579,0.282,0.284,0.431,0.434,0.334,0.336,0.379,0.381,0.124,0.000
14,6,17,131,37,MatMul_37,MatMul,static,AI_CORE,1788639025726015.905	,6.540,0.150000,24,0,NO,"""2,1024;64,192,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,3072""",FLOAT16,ND,N/A,5.473,236429,0.538,0.098,0.194,0.036,1.313,0.24,2.637,0.482,1.322,0.241,0.145,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.683
14,6,17,132,37,MatMul_38,MatMul,static,AI_CORE,1788639025726022.485	,3.720,0.000000,24,0,NO,"""2,1024;64,192,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,3072""",FLOAT16,ND,N/A,2.51,108447,0.538,0.214,0.47,0.187,1.278,0.509,1.321,0.526,1.282,0.511,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.482
14,6,17,133,37,Swish_7Mul_7,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1788639025726026.225	,1.940,0.030000,6,0,NO,"""2,1,3072;2,1,3072""",FLOAT16;FLOAT16,ND;ND,"""2,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,9553,0.163,0.184,0.161,0.182,0.201,0.227,0.131,0.148,0.18,0.000
14,6,17,134,37,MatMul_39,MatMul,static,AI_CORE,1788639025726028.205	,6.420,0.060000,22,0,NO,"""2,3072;192,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,1024""",FLOAT16,ND,N/A,5.309,210249,0.729,0.137,0.179,0.034,1.642,0.309,3.137,0.591,1.279,0.241,0.142,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.808
14,6,17,136,37,InplaceAddRmsNorm_15,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788639025726034.685	,1.960,0.080000,2,0,NO,"""2,1,1024;2,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2,1,1024;2,1,1;2,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.228,4419,0.282,0.23,0.539,0.439,0.328,0.267,0.374,0.305,0.215,0.000
14,6,17,137,37,MatMul_40,MatMul,static,AI_CORE,1788639025726036.665	,6.020,0.040000,23,0,NO,"""2,1024;64,160,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,2560""",FLOAT16,ND,N/A,4.848,200688,0.527,0.109,0.165,0.034,1.164,0.24,2.219,0.458,1.274,0.263,0.149,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.169
14,6,17,138,37,SplitV_8,SplitVD,static,AI_VECTOR_CORE,1788639025726042.705	,1.200,0.000000,1,0,NO,"""2,1,2560""",FLOAT16,ND,"""2,1,2048;2,1,256;2,1,256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553,995,0.008,0.014,0.114,0.206,0.142,0.257,0.17,0.308,0.263,0.000
14,6,17,139,37,ApplyRotaryPosEmb_8,ApplyRotaryPosEmb,static,AI_VECTOR_CORE,1788639025726043.925	,3.560,0.050000,2,0,NO,"""2,1,16,128;2,1,2,128;2,1,1,128;2,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW,"""2,1,16,128;2,1,2,128""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.106,11182,0.158,0.051,1.209,0.389,0.19,0.061,0.159,0.051,0.15,0.000
14,6,17,140,37,Scatter_16,Scatter,static,AI_VECTOR_CORE,1788639025726047.505	,1.580,0.000000,4,0,NO,"""2,2,4096,128;2;2,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""2,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718,5167,0.008,0.011,0.139,0.194,0.111,0.155,0.12,0.167,0.205,0.000
14,6,17,142,37,Scatter_17,Scatter,static,AI_VECTOR_CORE,1788639025726049.145	,1.260,0.170000,4,0,NO,"""2,2,4096,128;2;2,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""2,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,3528,0.008,0.016,0.132,0.27,0.103,0.211,0.105,0.213,0.093,0.000
14,6,17,144,37,IncreFlashAttention_8,IncreFlashAttention,static,MIX_AIC,1788639025726051.345	,20.060,0.740000,24,48,NO,"""2,16,1,128;2,2,4096,128;2,2,4096,128;2,1,1,4096""",FLOAT16;FLOAT16;FLOAT16;BOOL,NCHW;NCHW;NCHW;NCHW,"""2,16,1,128""",FLOAT16,NCHW,0,18.283,789818,0.717,0.039,15.375,0.841,1.798,0.098,3.666,0.201,1.979,0.108,0.005,17.597,1520338,0.617,0.035,4.831,0.275,0.333,0.019,0.676,0.038,0.001,91.141
