Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
6,ResizeBilinearV2,AI_VECTOR_CORE,1,115.96,115.96,115.96,115.96,34.867
6,MatMulV2,AI_CORE,1,86.02,86.02,86.02,86.02,25.864
6,Transpose,AI_VECTOR_CORE,2,51.9,23.38,25.95,28.52,15.605
6,TransData,AI_VECTOR_CORE,3,42.28,13.88,14.093,14.5,12.713
6,Add,AI_VECTOR_CORE,1,13.58,13.58,13.58,13.58,4.083
6,TensorMove,AI_VECTOR_CORE,1,10.74,10.74,10.74,10.74,3.229
6,Tile,AI_VECTOR_CORE,1,10.5,10.5,10.5,10.5,3.157
6,Cast,AI_VECTOR_CORE,1,1.6,1.6,1.6,1.6,0.481
