Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::where,"2,1;
2,1;
2,1",,15.3,36.35,0,3.36,0,0
empty_tensor,,,8.37,8.37,0,0,0,0
aclnnSWhere,,,12.68,12.68,3.36,3.36,0,0
aten::add,"2;
;
",,16.22,35.21,0,3.12,0,0
empty_tensor,,,5.85,5.85,0,0,0,0
aten::item,,,2.51,4.49,0,0,0,0
aten::_local_scalar_dense,,,1.98,1.98,0,0,0,0
aclnnAdds,,,8.65,8.65,3.12,3.12,0,0
aten::zeros_like,"2;
;
;
;
;
",,5.83,36.01,0,1.98,0,0
aten::empty_like,"2;
;
;
;
;
",,5.43,10.77,0,0,0,0
empty_tensor,,,5.34,5.34,0,0,0,0
aten::zero_,2,,8.53,19.41,0,1.98,0,0
aclnnInplaceZero,,,10.88,10.88,1.98,1.98,0,0
aten::where,"2;
2;
2",,10.82,25.56,0,2.52,0,0
empty_tensor,,,5.96,5.96,0,0,0,0
aclnnSWhere,,,8.78,8.78,2.52,2.52,0,0
Event::record,,,62.25,77.9,0,0.02,0,0
record_event,,,15.65,15.65,0.02,0.02,0,0
Event::wait,,,43.0,55.63,0,101.66,0,0
wait_event,,,12.63,12.63,101.66,101.66,0,0
aten::select,"2,2;
;
",,9.18,14.81,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.63,5.63,0,0,0,0
aten::reshape,"2,1;
",,3.8,11.51,0,0,0,0
aten::view,"2,1;
",,7.71,7.71,0,0,0,0
aten::copy_,"2;
2;
",,9.29,19.19,0,1.98,0,0
acl_memcpy_device_to_host,,,9.9,9.9,1.98,1.98,0,0
Event::record,,,55.14,67.08,0,0.02,0,0
record_event,,,11.94,11.94,0.02,0.02,0,0
destroy_event,,,8.84,8.84,0,0,0,0
Event::synchronize,,,60.6,60.6,0,0,0,0
aten::select,"2,2;
;
",,8.84,14.84,0,0,0,0
aten::as_strided,"2,2;
;
;
",,6.0,6.0,0,0,0,0
aten::resolve_conj,2,,1.87,1.87,0,0,0,0
aten::resolve_neg,2,,1.17,1.17,0,0,0,0
destroy_event,,,11.06,11.06,0,0,0,0
serving.decode_step,,,252.36,1265.34,0,12.22,0,0
Event::record,,,122.5,136.49,0,0.02,0,0
record_event,,,13.99,13.99,0.02,0.02,0,0
cache_compiler inference,,,141.09,544.04,0,0,0,0
TorchDynamo Cache Lookup,,,145.36,145.36,0,0,0,0
Torch-Compiled Region: 5/0,,,111.54,257.59,0,0,0,0
TorchNpuGraphBase::Run,,,25.93,146.05,0,0,0,0
AssembleInputs,,,14.12,14.12,0,0,0,0
AssembleOutputs,,,7.7,7.7,0,0,0,0
ExecuteGraph,,,66.4,66.4,0,0,0,0
RefreshAtTensorFromGeTensor,,,9.16,31.9,0,0,0,0
aten::empty,";
;
;
;
;
",,7.22,16.31,0,0,0,0
empty_tensor,,,9.09,9.09,0,0,0,0
aten::set_,"0;
;
;
;
",,6.43,6.43,0,0,0,0
aten::reshape,"2,1;
",,5.21,12.27,0,0,0,0
aten::view,"2,1;
",,7.06,7.06,0,0,0,0
Event::record,,,116.54,133.45,0,0.02,0,0
record_event,,,16.91,16.91,0.02,0.02,0,0
aten::view,"2;
",,7.68,7.68,0,0,0,0
aten::full_like,"2,1;
;
;
;
;
;
",,6.84,53.99,0,2.18,0,0
aten::empty_like,"2,1;
;
;
;
;
",,6.98,19.54,0,0,0,0
